MatchNo,GameNo,RallyNo,StrikeNo,StrikeVideoPosition,ScoreA1,ScoreA2,ScoreB1,ScoreB2,HitPlayer,BallPosition,NextBallPosition,StrikeTech,NextStrikeTech,StrikePosition,NextStrikePosition,GameAction,NextGameAction,StrikeEffect,NextStrikeEffect,SpinKind,NextSpinKind
2008012802,3,13,12,942.107952,7,0,5,0,吴尚垠,16,9,4,3,6,5,6,5,6,5,2,1
2008012802,3,13,13,942.107952,7,0,5,0,王皓,9,10,3,4,5,6,5,6,5,6,1,2
2008012802,3,13,14,943.419372,7,0,5,0,吴尚垠,10,9,4,3,6,5,6,5,6,5,2,1
2008012802,3,13,15,944.223959,7,0,5,0,王皓,9,10,3,16,5,6,5,10,5,6,1,2
2008012802,3,13,16,944.899673,7,0,5,0,吴尚垠,10,15,16,3,6,5,10,7,6,5,2,1
2008012802,3,13,17,946.223655,7,0,5,0,王皓,15,16,3,4,5,6,7,6,5,6,1,2
2008012802,3,13,18,947.243234,7,0,5,0,吴尚垠,16,9,4,3,6,5,6,5,6,5,2,1
2008012802,3,13,19,948.278544,7,0,5,0,王皓,9,10,3,4,5,6,5,6,5,6,1,2
2008012802,3,13,20,949.161451,7,0,5,0,吴尚垠,10,9,4,3,6,5,6,5,6,3,2,1
2008012802,3,13,21,949.161451,7,0,5,0,王皓,9,22,3,16,5,8,5,10,3,6,1,4
2008012802,3,13,22,950.316447,7,0,5,0,吴尚垠,22,21,16,3,8,9,10,7,6,9,4,1
2008012802,3,13,23,950.316447,7,0,5,0,王皓,21,26,3,26,9,14,7,14,9,2,1,12
2008012802,3,14,1,951.512694,7,0,6,0,王皓,1,14,1,10,1,6,1,4,5,6,7,4
2008012802,3,14,2,981.676703,7,0,6,0,吴尚垠,14,13,10,3,6,5,4,5,6,3,4,1
2008012802,3,14,3,982.642428,7,0,6,0,王皓,13,16,3,16,5,8,5,10,3,2,1,4
2008012802,3,14,4,984.101837,7,0,6,0,吴尚垠,16,9,16,26,8,14,10,14,2,9,4,12
2008012802,3,14,5,984.101837,7,0,6,0,王皓,9,26,26,0,14,0,14,0,9,0,12,0
2008012802,3,15,1,984.101837,7,0,7,0,吴尚垠,2,11,2,13,2,5,2,3,6,5,10,7
2008012802,3,15,2,1007.776023,7,0,7,0,王皓,11,14,13,10,5,6,3,8,5,4,7,4
2008012802,3,15,3,1008.204966,7,0,7,0,吴尚垠,14,21,10,5,6,7,8,5,4,9,4,3
2008012802,3,15,4,1008.901925,7,0,7,0,王皓,21,26,5,26,7,14,5,14,9,2,3,12
2008012802,3,16,1,1008.901925,7,0,8,0,吴尚垠,2,5,2,13,2,5,2,3,6,3,10,7
2008012802,3,16,2,1030.378497,7,0,8,0,王皓,5,20,13,10,5,10,3,8,3,10,7,4
2008012802,3,16,3,1031.467186,7,0,8,0,吴尚垠,20,25,10,25,10,13,8,13,10,1,4,11
2008012802,3,17,1,1031.467186,8,0,8,0,王皓,1,12,1,14,1,6,1,4,5,6,9,8
2008012802,3,17,2,1051.366225,8,0,8,0,吴尚垠,12,13,14,3,6,5,4,7,6,3,8,1
2008012802,3,17,3,1052.065624,8,0,8,0,王皓,13,16,3,16,5,8,7,10,3,10,1,4
2008012802,3,17,4,1053.020628,8,0,8,0,吴尚垠,16,25,16,25,8,13,10,13,10,1,4,11
2008012802,3,18,1,1053.020628,9,0,8,0,王皓,1,12,1,14,1,6,1,4,5,6,7,8
2008012802,3,18,2,1073.417134,9,0,8,0,吴尚垠,12,13,14,9,6,7,4,7,6,5,8,3
2008012802,3,18,3,1073.417134,9,0,8,0,王皓,13,16,9,6,7,8,7,6,5,6,3,4
2008012802,3,18,4,1074.057261,9,0,8,0,吴尚垠,16,21,6,5,8,7,6,5,6,3,4,3
2008012802,3,18,5,1074.057261,9,0,8,0,王皓,21,16,5,16,7,8,5,10,3,10,3,4
2008012802,3,18,6,1074.764410,9,0,8,0,吴尚垠,16,25,16,25,8,13,10,13,10,1,4,11
2008012802,3,19,1,1074.764410,10,0,8,0,吴尚垠,2,11,2,13,2,7,2,3,6,5,10,7
2008012802,3,19,2,1125.586284,10,0,8,0,王皓,11,20,13,6,7,8,3,8,5,6,7,4
2008012802,3,19,3,1125.421801,10,0,8,0,吴尚垠,20,21,6,15,8,7,8,9,6,5,4,3
2008012802,3,19,4,1126.262195,10,0,8,0,王皓,21,16,15,4,7,6,9,8,5,6,3,2
2008012802,3,19,5,1127.361540,10,0,8,0,吴尚垠,16,21,4,3,6,7,8,5,6,9,2,3
2008012802,3,19,6,1127.361540,10,0,8,0,王皓,21,26,3,26,7,14,5,14,9,2,3,12
2008012802,3,20,1,1128.552939,10,0,9,0,吴尚垠,2,5,2,13,2,5,2,3,6,5,10,7
2008012802,3,20,2,1201.635404,10,0,9,0,王皓,5,20,13,14,5,10,3,12,5,6,7,8
2008012802,3,20,3,1202.374143,10,0,9,0,吴尚垠,20,11,14,9,10,5,12,7,6,5,8,3
2008012802,3,20,4,1202.374143,10,0,9,0,王皓,11,14,9,4,5,8,7,6,5,6,3,4
2008012802,3,20,5,1203.630231,10,0,9,0,吴尚垠,14,21,4,5,8,7,6,5,6,9,4,3
2008012802,3,20,6,1203.630231,10,0,9,0,王皓,21,26,5,26,7,14,5,14,9,2,3,12
2008012802,3,21,1,1204.329943,10,0,10,0,王皓,1,12,1,14,1,6,1,4,5,6,9,8
2008012802,3,21,2,1221.884363,10,0,10,0,吴尚垠,12,5,14,9,6,5,4,7,6,5,8,3
2008012802,3,21,3,1222.725866,10,0,10,0,王皓,5,10,9,16,5,6,7,10,5,6,3,4
2008012802,3,21,4,1223.558739,10,0,10,0,吴尚垠,10,15,16,5,6,7,10,7,6,5,4,3
2008012802,3,21,5,1223.873390,10,0,10,0,王皓,15,16,5,4,7,8,7,6,5,4,3,2
2008012802,3,21,6,1224.287091,10,0,10,0,吴尚垠,16,9,4,5,8,5,6,5,4,9,2,3
2008012802,3,21,7,1225.544236,10,0,10,0,王皓,9,26,5,26,5,14,5,14,9,2,3,12
2008012802,3,22,1,1225.544236,10,0,11,0,吴尚垠,2,5,2,13,2,5,2,3,6,5,10,7
2008012802,3,22,2,1245.262891,10,0,11,0,王皓,5,6,13,14,5,6,3,12,5,4,7,8
2008012802,3,22,3,1245.262891,10,0,11,0,吴尚垠,6,7,14,9,6,11,12,7,4,9,8,3
2008012802,3,22,4,1246.129068,10,0,11,0,王皓,7,26,9,26,11,14,7,14,9,2,3,12
2008012802,4,0,0,0.000000,10,0,12,0,,0,0,0,0,0,0,0,0,0,0,0,0
2008012802,4,1,1,1246.129068,0,0,0,0,吴尚垠,2,11,2,13,2,5,2,3,6,3,10,7
2008012802,4,1,2,1327.167320,0,0,0,0,王皓,11,20,13,10,5,8,3,8,3,10,7,4
2008012802,4,1,3,1328.183014,0,0,0,0,吴尚垠,20,25,10,25,8,13,8,13,10,1,4,11
2008012802,4,2,1,1328.183014,1,0,0,0,吴尚垠,2,11,2,13,2,5,2,3,6,5,8,7
2008012802,4,2,2,1339.093401,1,0,0,0,王皓,11,12,13,14,5,6,3,12,5,10,7,8
2008012802,4,2,3,1339.426274,1,0,0,0,吴尚垠,12,25,14,25,6,13,12,13,10,1,8,11
2008012802,4,3,1,1340.055959,2,0,0,0,王皓,1,14,1,4,1,6,1,4,5,6,3,4
2008012802,4,3,2,1351.831746,2,0,0,0,吴尚垠,14,15,4,5,6,7,4,5,6,5,4,3
2008012802,4,3,3,1352.747007,2,0,0,0,王皓,15,16,5,6,7,8,5,6,5,4,3,4
2008012802,4,3,4,1352.747007,2,0,0,0,吴尚垠,16,15,6,3,8,5,6,5,4,9,4,3
2008012802,4,3,5,1354.260041,2,0,0,0,王皓,15,26,3,26,5,14,5,14,9,2,3,12
2008012802,4,4,1,1354.260041,2,0,1,0,王皓,1,12,1,14,1,6,1,4,5,6,3,8
2008012802,4,4,2,1363.175728,2,0,1,0,吴尚垠,12,13,14,5,6,7,4,7,6,5,8,3
2008012802,4,4,3,1364.071771,2,0,1,0,王皓,13,16,5,16,7,8,7,10,5,8,3,4
2008012802,4,4,4,1365.034129,2,0,1,0,吴尚垠,16,9,16,5,8,5,10,7,8,1,4,3
2008012802,4,4,5,1365.034129,2,0,1,0,王皓,9,10,5,25,5,13,7,13,1,10,3,11
2008012802,4,4,6,1365.752061,2,0,1,0,吴尚垠,10,25,25,0,13,0,13,0,10,0,11,0
2008012802,4,5,1,1365.752061,3,0,1,0,吴尚垠,2,11,2,13,2,5,2,3,2,9,10,7
2008012802,4,5,2,1382.864336,3,0,1,0,王皓,11,26,13,26,5,14,3,14,9,2,7,12
2008012802,4,6,1,1384.194789,3,0,2,0,吴尚垠,2,11,2,13,2,5,2,3,6,5,4,7
2008012802,4,6,2,1395.831939,3,0,2,0,王皓,11,18,13,14,5,8,3,12,5,6,7,8
2008012802,4,6,3,1396.618655,3,0,2,0,吴尚垠,18,13,14,9,8,7,12,7,6,5,8,3
2008012802,4,6,4,1397.206048,3,0,2,0,王皓,13,16,9,16,7,8,7,10,5,6,3,4
2008012802,4,6,5,1397.467726,3,0,2,0,吴尚垠,16,15,16,5,8,7,10,7,6,1,4,3
2008012802,4,6,6,1397.467726,3,0,2,0,王皓,15,16,5,25,7,13,7,13,1,10,3,11
2008012802,4,6,7,1398.736859,3,0,2,0,吴尚垠,16,25,25,0,13,0,13,0,10,0,11,0
2008012802,4,7,1,1398.736859,4,0,2,0,王皓,1,20,1,10,1,8,1,4,5,6,9,4
2008012802,4,7,2,1420.560295,4,0,2,0,吴尚垠,20,13,10,3,8,5,4,5,6,5,4,1
2008012802,4,7,3,1421.762912,4,0,2,0,王皓,13,10,3,16,5,6,5,10,5,6,1,4
2008012802,4,7,4,1421.762912,4,0,2,0,吴尚垠,10,9,16,3,6,5,10,7,6,3,4,1
2008012802,4,7,5,1422.514100,4,0,2,0,王皓,9,10,3,16,5,12,7,10,3,6,1,4
2008012802,4,7,6,1423.024129,4,0,2,0,吴尚垠,10,15,16,3,12,5,10,7,6,5,4,1
2008012802,4,7,7,1423.966574,4,0,2,0,王皓,15,10,3,22,5,12,7,10,5,6,1,4
2008012802,4,7,8,1424.866907,4,0,2,0,吴尚垠,10,9,22,7,12,5,10,7,6,5,4,3
2008012802,4,7,9,1424.866907,4,0,2,0,王皓,9,10,7,22,5,12,7,10,5,6,3,4
2008012802,4,7,10,1426.320435,4,0,2,0,吴尚垠,10,21,22,7,12,9,10,7,6,1,4,3
2008012802,4,7,11,1427.659918,4,0,2,0,王皓,21,22,7,22,9,8,7,10,1,10,3,4
2008012802,4,7,12,1429.396546,4,0,2,0,吴尚垠,22,25,22,25,8,13,10,13,10,1,4,11
2008012802,4,8,1,1429.396546,5,0,2,0,王皓,1,14,1,4,1,10,1,4,5,6,3,2
2008012802,4,8,2,1445.251030,5,0,2,0,吴尚垠,14,21,4,15,10,7,4,9,6,5,2,3
2008012802,4,8,3,1445.251030,5,0,2,0,王皓,21,22,15,4,7,10,9,8,5,4,3,2
2008012802,4,8,4,1445.251030,5,0,2,0,吴尚垠,22,21,4,3,10,9,8,5,4,9,2,1
2008012802,4,8,5,1446.135206,5,0,2,0,王皓,21,26,3,26,9,14,5,14,9,2,1,12
2008012802,4,9,1,1446.135206,5,0,3,0,吴尚垠,2,11,2,13,2,5,2,3,6,7,8,7
2008012802,4,9,2,1463.831197,5,0,3,0,王皓,11,18,13,10,5,10,3,8,7,2,7,4
2008012802,4,9,3,1465.137805,5,0,3,0,吴尚垠,18,9,10,15,10,5,8,9,2,9,4,3
2008012802,4,9,4,1465.137805,5,0,3,0,王皓,9,26,15,26,5,14,9,14,9,2,3,12
2008012802,4,10,1,1465.137805,5,0,4,0,吴尚垠,2,5,2,13,2,5,2,3,6,5,10,7
2008012802,4,10,2,1486.688683,5,0,4,0,王皓,5,12,13,14,5,6,3,12,5,6,7,8
2008012802,4,10,3,1487.267111,5,0,4,0,吴尚垠,12,5,14,13,6,5,12,11,6,5,8,7
2008012802,4,10,4,1487.732501,5,0,4,0,王皓,5,14,13,10,5,8,11,8,5,6,7,4
2008012802,4,10,5,1487.732501,5,0,4,0,吴尚垠,14,9,10,5,8,5,8,5,6,3,4,3
2008012802,4,10,6,1488.667079,5,0,4,0,王皓,9,16,5,6,5,8,5,6,3,10,3,4
2008012802,4,10,7,1488.667079,5,0,4,0,吴尚垠,16,25,6,25,8,13,6,13,10,1,4,11
2008012802,4,11,1,1488.667079,6,0,4,0,王皓,1,14,1,10,1,8,1,4,5,6,7,4
2008012802,4,11,2,1504.255680,6,0,4,0,吴尚垠,14,15,10,5,8,5,4,5,6,5,4,3
2008012802,4,11,3,1505.147417,6,0,4,0,王皓,15,16,5,6,5,8,5,6,5,6,3,4
2008012802,4,11,4,1505.661887,6,0,4,0,吴尚垠,16,15,6,3,8,9,6,5,6,5,4,1
2008012802,4,11,5,1505.661887,6,0,4,0,王皓,15,16,3,16,9,12,5,10,5,6,1,4
2008012802,4,11,6,1507.124116,6,0,4,0,吴尚垠,16,9,16,3,12,5,10,7,6,5,4,1
2008012802,4,11,7,1507.124116,6,0,4,0,王皓,9,10,3,4,5,12,7,6,5,6,1,4
2008012802,4,11,8,1507.609390,6,0,4,0,吴尚垠,10,21,4,3,12,7,6,5,6,5,4,1
2008012802,4,11,9,1507.609390,6,0,4,0,王皓,21,10,3,16,7,6,5,10,5,6,1,4
2008012802,4,11,10,1508.439506,6,0,4,0,吴尚垠,10,15,16,3,6,5,10,7,6,5,4,3
2008012802,4,11,11,1509.572599,6,0,4,0,王皓,15,16,3,16,5,8,7,10,5,6,3,4
2008012802,4,11,12,1509.572599,6,0,4,0,吴尚垠,16,21,16,5,8,7,10,7,6,5,4,3
2008012802,4,11,13,1510.536698,6,0,4,0,王皓,21,16,5,16,7,8,7,10,5,6,3,4
2008012802,4,11,14,1510.536698,6,0,4,0,吴尚垠,16,21,16,5,8,7,10,7,6,5,4,3
2008012802,4,11,15,1511.676070,6,0,4,0,王皓,21,10,5,16,7,6,7,10,5,6,3,4
2008012802,4,11,16,1511.676070,6,0,4,0,吴尚垠,10,15,16,5,6,7,10,7,6,3,4,3
2008012802,4,11,17,1512.195746,6,0,4,0,王皓,15,16,5,16,7,8,7,10,3,10,3,4
2008012802,4,11,18,1513.642637,6,0,4,0,吴尚垠,16,25,16,25,8,13,10,13,10,1,4,11
2008012802,4,12,1,1513.642637,7,0,4,0,王皓,1,12,1,14,1,6,1,4,5,6,9,8
2008012802,4,12,2,1532.301188,7,0,4,0,吴尚垠,12,11,14,13,6,5,4,11,6,5,8,7
2008012802,4,12,3,1533.103510,7,0,4,0,王皓,11,12,13,10,5,6,11,8,5,4,7,4
2008012802,4,12,4,1533.103510,7,0,4,0,吴尚垠,12,9,10,15,6,5,8,9,4,5,4,3
2008012802,4,12,5,1534.641667,7,0,4,0,王皓,9,16,15,6,5,8,9,8,5,6,3,4
2008012802,4,12,6,1534.641667,7,0,4,0,吴尚垠,16,21,6,3,8,7,8,5,6,5,4,1
2008012802,4,12,7,1535.682662,7,0,4,0,王皓,21,22,3,4,7,8,5,6,5,6,1,2
2008012802,4,12,8,1536.349932,7,0,4,0,吴尚垠,22,9,4,3,8,5,6,5,6,5,2,1
2008012802,4,12,9,1536.406984,7,0,4,0,王皓,9,10,3,4,5,6,5,6,5,2,1,2
2008012802,4,12,10,1537.675565,7,0,4,0,吴尚垠,10,9,4,26,6,14,6,14,2,9,2,12
2008012802,4,12,11,1537.675565,7,0,4,0,王皓,9,26,26,0,14,0,14,0,9,0,12,0
2008012802,4,13,1,1537.675565,7,0,5,0,吴尚垠,2,5,2,11,2,5,2,3,6,3,10,7
2008012802,4,13,2,1580.117714,7,0,5,0,王皓,5,22,11,4,5,10,3,8,3,10,7,4
2008012802,4,13,3,1580.971023,7,0,5,0,吴尚垠,22,25,4,25,10,13,8,13,10,1,4,11
2008012802,4,14,1,1580.971023,8,0,5,0,吴尚垠,2,25,2,25,2,13,2,13,10,1,2,11
2008012802,4,15,1,1605.317104,9,0,5,0,王皓,1,6,1,10,1,6,1,4,5,6,7,4
2008012802,4,15,2,1622.160884,9,0,5,0,吴尚垠,6,15,10,3,6,5,4,5,6,5,4,3
2008012802,4,15,3,1623.094377,9,0,5,0,王皓,15,16,3,16,5,8,5,10,5,6,3,4
2008012802,4,15,4,1623.094377,9,0,5,0,吴尚垠,16,15,16,5,8,7,10,7,6,5,4,3
2008012802,4,15,5,1623.990921,9,0,5,0,王皓,15,16,5,16,7,8,7,10,5,6,3,4
2008012802,4,15,6,1623.990921,9,0,5,0,吴尚垠,16,21,16,5,8,7,10,7,6,3,4,3
2008012802,4,15,7,1623.990921,9,0,5,0,王皓,21,16,5,6,7,8,7,6,3,10,3,4
2008012802,4,15,8,1625.040984,9,0,5,0,吴尚垠,16,25,6,25,8,13,6,13,10,1,4,11
2008012802,4,16,1,1625.040984,10,0,5,0,王皓,1,12,1,14,1,6,1,4,5,6,9,8
2008012802,4,16,2,1641.823417,10,0,5,0,吴尚垠,12,11,14,11,6,5,4,11,6,7,8,7
2008012802,4,16,3,1642.713739,10,0,5,0,王皓,11,16,11,6,5,8,11,8,7,4,7,4
2008012802,4,16,4,1643.744293,10,0,5,0,吴尚垠,16,21,6,15,8,7,8,9,4,9,4,3
2008012802,4,16,5,1644.367261,10,0,5,0,王皓,21,26,15,26,7,14,9,14,9,2,3,12
2008012802,4,17,1,1644.367261,10,0,6,0,吴尚垠,2,11,2,13,2,5,2,3,6,5,8,7
2008012802,4,17,2,1659.879404,10,0,6,0,王皓,11,8,13,14,5,6,3,12,5,6,7,8
2008012802,4,17,3,1660.339667,10,0,6,0,吴尚垠,8,13,14,5,6,7,12,7,6,3,8,3
2008012802,4,17,4,1661.246939,10,0,6,0,王皓,13,22,5,16,7,8,7,10,3,10,3,4
2008012802,4,17,5,1662.511871,10,0,6,0,吴尚垠,22,25,16,25,8,13,10,13,10,1,4,11
2008012802,5,1,1,1662.511871,0,0,0,0,王皓,1,14,1,10,1,6,1,4,5,6,3,4
2008012802,5,1,2,1755.837206,0,0,0,0,吴尚垠,14,15,10,3,6,5,4,5,6,5,4,1
2008012802,5,1,3,1755.837206,0,0,0,0,王皓,15,16,3,6,5,8,5,6,5,4,1,4
2008012802,5,1,4,1755.837206,0,0,0,0,吴尚垠,16,15,6,5,8,7,6,5,4,9,4,3
2008012802,5,1,5,1755.837206,0,0,0,0,王皓,15,26,5,26,7,14,5,14,9,2,3,12
2008012802,5,2,1,1755.837206,0,0,1,0,王皓,1,14,1,10,1,8,1,4,5,6,5,4
2008012802,5,2,2,1768.630583,0,0,1,0,吴尚垠,14,21,10,3,8,9,4,5,6,5,4,3
2008012802,5,2,3,1769.274780,0,0,1,0,王皓,21,22,3,6,9,8,5,6,5,6,3,4
2008012802,5,2,4,1769.274780,0,0,1,0,吴尚垠,22,21,6,3,8,9,6,5,6,3,4,1
2008012802,5,2,5,1769.274780,0,0,1,0,王皓,21,22,3,6,9,8,5,6,3,10,1,4
2008012802,5,2,6,1770.516143,0,0,1,0,吴尚垠,22,25,6,25,8,13,6,13,10,1,4,11
2008012802,5,3,1,1770.516143,1,0,1,0,吴尚垠,2,5,2,9,2,11,2,3,6,5,4,3
2008012802,5,3,2,1784.128349,1,0,1,0,王皓,5,16,9,6,11,8,3,6,5,6,3,4
2008012802,5,3,3,1784.759181,1,0,1,0,吴尚垠,16,15,6,5,8,7,6,5,6,3,4,3
2008012802,5,3,4,1784.759181,1,0,1,0,王皓,15,16,5,6,7,8,5,6,3,10,3,4
2008012802,5,3,5,1785.572041,1,0,1,0,吴尚垠,16,25,6,25,8,13,6,13,10,1,4,11
2008012802,5,4,1,1785.572041,2,0,1,0,吴尚垠,2,5,2,13,2,5,2,3,2,9,10,7
2008012802,5,4,2,1797.689741,2,0,1,0,王皓,5,26,13,26,5,14,3,14,9,2,7,12
2008012802,5,5,1,1797.689741,2,0,2,0,王皓,1,12,1,14,1,6,1,4,5,6,9,8
2008012802,5,5,2,1808.579020,2,0,2,0,吴尚垠,12,21,14,5,6,7,4,7,6,3,8,3
2008012802,5,5,3,1809.571986,2,0,2,0,王皓,21,16,5,16,7,8,7,10,3,6,3,4
2008012802,5,5,4,1810.264751,2,0,2,0,吴尚垠,16,21,16,3,8,9,10,7,6,5,4,1
2008012802,5,5,5,1811.495181,2,0,2,0,王皓,21,16,3,16,9,8,7,10,5,6,1,4
2008012802,5,5,6,1811.495181,2,0,2,0,吴尚垠,16,9,16,3,8,5,10,7,6,1,4,3
2008012802,5,5,7,1811.495181,2,0,2,0,王皓,9,10,3,25,5,13,7,13,1,10,3,11
2008012802,5,5,8,1812.738429,2,0,2,0,吴尚垠,10,25,25,0,13,0,13,0,10,0,11,0
2008012802,5,6,1,1812.738429,3,0,2,0,王皓,1,12,1,14,1,6,1,4,5,6,9,8
2008012802,5,6,2,1829.713966,3,0,2,0,吴尚垠,12,19,14,9,6,7,4,7,6,3,8,3
2008012802,5,6,3,1830.120073,3,0,2,0,王皓,19,22,9,4,7,10,7,6,3,10,3,2
2008012802,5,6,4,1830.120073,3,0,2,0,吴尚垠,22,25,4,25,10,13,6,13,10,1,2,11
2008012802,5,7,1,1830.953837,4,0,2,0,吴尚垠,2,5,2,13,2,5,2,3,6,5,10,7
2008012802,5,7,2,1860.182057,4,0,2,0,王皓,5,12,13,14,5,6,3,12,5,6,7,8
2008012802,5,7,3,1861.028576,4,0,2,0,吴尚垠,12,5,14,9,6,5,12,7,6,5,8,3
2008012802,5,7,4,1861.028576,4,0,2,0,王皓,5,10,9,6,5,6,7,6,5,6,3,4
2008012802,5,7,5,1861.898778,4,0,2,0,吴尚垠,10,9,6,5,6,5,6,5,6,5,4,3
2008012802,5,7,6,1861.898778,4,0,2,0,王皓,9,10,5,6,5,6,5,6,5,4,3,4
2008012802,5,7,7,1863.013902,4,0,2,0,吴尚垠,10,9,6,5,6,5,6,5,4,9,4,3
2008012802,5,7,8,1863.013902,4,0,2,0,王皓,9,26,5,26,5,14,5,14,9,2,3,12
2008012802,5,8,1,1863.013902,4,0,3,0,吴尚垠,2,11,2,9,2,5,2,3,6,5,8,3
2008012802,5,8,2,1878.637846,4,0,3,0,王皓,11,10,9,6,5,6,3,6,5,6,3,4
2008012802,5,8,3,1879.373034,4,0,3,0,吴尚垠,10,9,6,3,6,5,6,5,6,3,4,1
2008012802,5,8,4,1880.047723,4,0,3,0,王皓,9,10,3,16,5,6,5,10,3,6,1,4
2008012802,5,8,5,1880.739204,4,0,3,0,吴尚垠,10,9,16,3,6,5,10,7,6,5,4,1
2008012802,5,8,6,1880.739204,4,0,3,0,王皓,9,10,3,4,5,6,7,6,5,6,1,4
2008012802,5,8,7,1882.101748,4,0,3,0,吴尚垠,10,9,4,3,6,5,6,5,6,3,4,1
2008012802,5,8,8,1882.101748,4,0,3,0,王皓,9,16,3,4,5,12,5,6,3,10,1,4
2008012802,5,8,9,1883.350644,4,0,3,0,吴尚垠,16,25,4,25,12,13,6,13,10,1,4,11
2008012802,5,9,1,1883.350644,5,0,3,0,王皓,1,12,1,14,1,6,1,4,5,6,7,8
2008012802,5,9,2,1899.915392,5,0,3,0,吴尚垠,12,5,14,9,6,5,4,7,6,9,8,3
2008012802,5,9,3,1899.915392,5,0,3,0,王皓,5,26,9,26,5,14,7,14,9,2,3,12
2008012802,5,10,1,1901.178095,5,0,4,0,王皓,1,12,1,10,1,6,1,4,5,6,5,4
2008012802,5,10,2,1918.895828,5,0,4,0,吴尚垠,12,9,10,5,6,5,4,5,6,5,4,3
2008012802,5,10,3,1919.662406,5,0,4,0,王皓,9,10,5,6,5,6,5,6,5,6,3,4
2008012802,5,10,4,1920.592213,5,0,4,0,吴尚垠,10,9,6,3,6,5,6,5,6,3,4,3
2008012802,5,10,5,1920.592213,5,0,4,0,王皓,9,10,3,4,5,6,5,6,3,10,3,4
2008012802,5,10,6,1921.973685,5,0,4,0,吴尚垠,10,25,4,25,6,13,6,13,10,1,4,11
2008012802,5,11,1,1921.973685,6,0,4,0,吴尚垠,2,11,2,13,2,5,2,3,6,7,10,7
2008012802,5,11,2,1944.123179,6,0,4,0,王皓,11,6,13,10,5,6,3,8,7,10,7,4
2008012802,5,11,3,1944.704810,6,0,4,0,吴尚垠,6,25,10,25,6,13,8,13,10,1,4,11
2008012802,5,12,1,1946.549388,7,0,4,0,吴尚垠,2,5,2,13,2,5,2,3,4,7,6,7
2008012802,5,12,2,2042.879764,7,0,4,0,王皓,5,14,13,10,5,6,3,8,7,2,7,4
2008012802,5,12,3,2042.879764,7,0,4,0,吴尚垠,14,21,10,26,6,14,8,14,2,9,4,12
2008012802,5,12,4,2044.401898,7,0,4,0,王皓,21,26,26,0,14,0,14,0,9,0,12,0
2008012802,5,13,1,2044.401898,7,0,5,0,王皓,1,12,1,14,1,6,1,4,5,6,9,8
2008012802,5,13,2,2069.170517,7,0,5,0,吴尚垠,12,11,14,9,6,5,4,7,6,5,8,3
2008012802,5,13,3,2069.746596,7,0,5,0,王皓,11,10,9,6,5,6,7,6,5,6,3,4
2008012802,5,13,4,2070.918150,7,0,5,0,吴尚垠,10,9,6,15,6,11,6,9,6,5,4,3
2008012802,5,13,5,2071.529859,7,0,5,0,王皓,9,16,15,6,11,8,9,8,5,6,3,4
2008012802,5,13,6,2072.235599,7,0,5,0,吴尚垠,16,21,6,15,8,7,8,9,6,5,4,3
2008012802,5,13,7,2072.235599,7,0,5,0,王皓,21,16,15,4,7,6,9,8,5,4,3,2
2008012802,5,13,8,2073.498127,7,0,5,0,吴尚垠,16,9,4,3,6,5,8,5,4,9,2,3
2008012802,5,13,9,2074.262109,7,0,5,0,王皓,9,26,3,26,5,14,5,14,9,2,3,12
2008012802,5,14,1,2074.262109,7,0,6,0,王皓,1,14,1,4,1,6,1,4,0,4,7,4
2008012802,5,14,2,2094.290181,7,0,6,0,吴尚垠,14,15,4,3,6,9,4,5,4,9,4,1
2008012802,5,14,3,2094.961002,7,0,6,0,王皓,15,26,3,26,9,14,5,14,9,2,1,12
2008012802,5,15,1,2094.961002,7,0,7,0,吴尚垠,2,5,2,13,2,5,2,3,6,5,10,7
2008012802,5,15,2,2114.649188,7,0,7,0,王皓,5,12,13,14,5,6,3,12,5,6,7,8
2008012802,5,15,3,2115.042998,7,0,7,0,吴尚垠,12,5,14,13,6,5,12,11,6,5,8,3
2008012802,5,15,4,2115.521871,7,0,7,0,王皓,5,12,13,14,5,10,11,12,5,6,3,8
2008012802,5,15,5,2116.120460,7,0,7,0,吴尚垠,12,7,14,5,10,5,12,7,6,1,8,3
2008012802,5,15,6,2116.936039,7,0,7,0,王皓,7,10,5,25,5,13,7,13,1,10,3,11
2008012802,5,15,7,2117.763216,7,0,7,0,吴尚垠,10,25,25,0,13,0,13,0,10,0,11,0
2008012802,5,16,1,2117.763216,8,0,7,0,吴尚垠,2,5,2,13,2,5,2,3,6,5,10,7
2008012802,5,16,2,2138.246726,8,0,7,0,王皓,5,20,13,10,5,10,3,8,5,4,7,4
2008012802,5,16,3,2138.730376,8,0,7,0,吴尚垠,20,9,10,3,10,5,8,5,4,5,4,3
2008012802,5,16,4,2140.081547,8,0,7,0,王皓,9,20,3,24,5,8,5,10,5,4,3,4
2008012802,5,16,5,2140.992395,8,0,7,0,吴尚垠,20,15,24,3,8,5,10,7,4,9,4,3
2008012802,5,16,6,2142.345569,8,0,7,0,王皓,15,26,3,26,5,14,7,14,9,2,3,12
2008012802,5,17,1,2142.345569,8,0,8,0,王皓,1,12,1,10,1,6,1,4,5,10,5,4
2008012802,5,17,2,2160.638404,8,0,8,0,吴尚垠,12,25,10,25,6,13,4,13,10,1,4,11
2008012802,5,18,1,2161.817322,9,0,8,0,王皓,1,12,1,14,1,6,1,4,5,6,9,8
